MES,CLIENTE,NRO_VEC_COB,PDPs_ROTAS,ESTADO_PDP,NRO_CUOTAS,MES_0,MES_1,MES_2,FECHALLAMADA,HORA,DEUDA_TOTAL,ESTATUS,ACTIVACION,MORA,TIPOCONTACTO
201402,C02034,>10,0,0,"<24, 48]",288.81,0,879.07,06/02/2014,14,5290.25,BT,2012,1,COEF
201402,C02035,<=10,0,0,>48,980.71,1076.54,0,20/02/2014,16,8310.97,BT,2011,0,CNE
201402,C02036,<=10,>0,0,"<24, 48]",268.82,526.03,784,10/02/2014,13,4331.09,BT,2012,0,COEF
201402,C02037,,0,0,"<24, 48]",453.08,0,,11/02/2014,14,12939.3,BT,2013,1,CNE
201402,C02040,>10,0,0,"<24, 48]",187.82,0,0,07/02/2014,8,6416.76,BT,2012,1,CNE
201402,C02042,<=10,0,0,>48,662.49,103.55,0,03/02/2014,18,17585.2,BT,2013,1,CNE
201402,C02043,<=10,0,0,"<24, 48]",340.19,0,344.86,03/02/2014,13,6898.57,BT,2013,1,CNE
201402,C02044,<=10,0,0,"<24, 48]",298.54,600.23,903.51,04/02/2014,7,7639.88,BT,2013,1,CNE
201402,C02045,>10,>0,0,>48,1542.42,2320.76,0,10/02/2014,19,19769.7,BT,2012,0,COEF
201402,C02046,<=10,0,0,>48,993.95,1062.31,1063.47,10/02/2014,15,26606.3,BT,2013,1,CNE
201402,C02047,<=10,>0,0,>48,2605.52,0,0,06/02/2014,17,27915.7,BT,2013,0,CNE
201402,C02048,<=10,0,0,"<24, 48]",167.62,171.87,9.79,04/02/2014,11,3413.81,BT,2013,1,CNE
201402,C02049,<=10,0,0,"<24, 48]",329.57,667.16,0,26/02/2014,10,7107.49,BT,2012,1,CNE
201402,C02050,<=10,0,0,>48,388.21,0,0,04/02/2014,16,6640.24,BT,2011,1,CNE
201402,C02051,<=10,0,0,"<24, 48]",459.12,0.7,458.53,06/02/2014,19,11369.6,BT,2013,1,CNE
201402,C02052,,0,0,"<24, 48]",1170.35,0,0,28/02/2014,18,8655.7,BT,2012,0,CNE
201402,C02053,<=10,0,0,>48,380.89,0,0,05/02/2014,8,7748.99,BT,2011,1,COEF
201402,C02054,,0,0,"<24, 48]",608.71,0,135.96,03/02/2014,12,20449.3,BT,2013,1,CNE
201402,C02055,<=10,0,0,"<24, 48]",666.5,663.14,0,06/02/2014,12,9880.13,BT,2013,1,COEF
201402,C02056,,0,0,>48,441.13,464.07,456.28,10/02/2014,11,13219.2,BT,2013,1,COEF
201402,C02057,<=10,0,0,>48,422.65,0,0,05/02/2014,8,9088.4,BT,2012,1,COEF
201402,C02058,>10,0,0,"<24, 48]",33.91,0,0,19/02/2014,9,2128.86,BT,2012,1,COEF
201402,C02059,>10,>0,0,"<24, 48]",205.85,205.81,,18/02/2014,10,2718.59,BT,2012,1,COEF
201402,C02060,<=10,0,0,"<24, 48]",267.42,0,0,07/02/2014,10,5740.02,BT,2013,1,COEF
201402,C02061,<=10,0,0,"<24, 48]",267.66,0,0,05/02/2014,15,8756.84,BT,2013,1,COEF
201402,C02062,,0,0,<=24,166.83,167.17,167.4,27/02/2014,11,2214.68,BT,2013,1,CNE
201402,C02063,>10,>0,0,<=24,160.51,0.49,160.89,05/02/2014,16,739.23,BT,2012,1,CNE
201402,C02064,<=10,0,0,"<24, 48]",321.91,681.41,370.32,21/02/2014,14,6735.76,BT,2013,1,CNE
201402,C02065,<=10,0,0,<=24,33.93,0,0,06/02/2014,8,8204.23,BT,2013,1,CNE
201402,C02066,<=10,0,0,"<24, 48]",148.29,142.33,141.09,11/02/2014,8,2163.47,BT,2012,1,CNE
201402,C02067,<=10,0,0,"<24, 48]",324.91,324.89,324.89,05/02/2014,12,9743.25,BT,2013,1,CNE
201402,C02068,<=10,0,0,"<24, 48]",136.77,0,0,06/02/2014,10,12945,BT,2013,1,CNE
201402,C02069,<=10,>0,0,>48,228.74,343.35,343.35,18/02/2014,8,2518.62,BT,2013,0,COEF
201402,C02070,<=10,0,0,>48,1209.37,0,0,24/02/2014,15,29711.3,BT,2013,0,CNE
201402,C02072,>10,0,0,,96.4,0,349.34,12/02/2014,12,1207.25,BT,2011,1,CNE
201402,C02074,>10,0,0,"<24, 48]",251.87,0,253.73,17/02/2014,19,3585.74,BT,2012,1,CNE
201402,C02075,<=10,0,0,"<24, 48]",609.49,0,0,03/02/2014,8,21739.3,BT,2013,1,COEF
201402,C02076,<=10,0,0,"<24, 48]",278.23,0,0,06/02/2014,20,4935.52,BT,2013,1,COEF
201402,C02078,,0,0,<=24,285.65,285.85,573.4,11/02/2014,20,3845.65,BT,2013,0,CNE
201402,C02079,<=10,0,0,"<24, 48]",378.77,429.44,194.2,06/02/2014,19,10260.7,BT,2013,1,COEF
201402,C02080,<=10,0,0,>48,413.68,412.98,0,19/02/2014,8,11442.2,BT,2013,1,CNE
201402,C02081,<=10,>0,0,"<24, 48]",1350.22,0,0,25/02/2014,12,24561.4,BT,2013,0,COEF
201402,C02083,>10,0,0,"<24, 48]",147.16,147.29,294.89,11/02/2014,9,1549.44,BT,2012,1,CNE
201402,C02084,,>0,0,"<24, 48]",253.85,1104.13,,10/02/2014,7,20305.6,BT,2013,1,COEF
201402,C02085,,>0,0,,343.47,362.5,362.26,26/02/2014,10,4065.95,BT,2013,1,CNE
201402,C02086,,>0,1,"<24, 48]",164.19,497.74,0,05/02/2014,20,2298.68,BT,2012,1,CNE
201402,C02088,>10,>0,0,>48,646.07,682.64,1303.98,20/02/2014,11,13341.5,BT,2012,0,CNE
201402,C02089,>10,0,0,"<24, 48]",48.04,0,58.6,14/02/2014,14,2007.79,BT,2012,0,CNE
201402,C02090,<=10,>0,0,"<24, 48]",225.26,650.92,1081.12,13/02/2014,14,7406.09,BT,2013,1,COEF
201402,C02091,<=10,0,0,<=24,199.84,198.96,198.71,11/02/2014,10,1970.63,BT,2013,1,CNE
201402,C02094,<=10,0,0,<=24,144.05,176.44,174.35,10/02/2014,7,2470.23,BT,2013,1,CNE
201402,C02095,<=10,0,0,"<24, 48]",489.55,588.15,1177.11,25/02/2014,14,13521.4,BT,2013,1,CNE
201402,C02096,>10,0,0,"<24, 48]",463.25,0,0,21/02/2014,8,6828.71,BT,2012,1,CNE
201402,C02097,<=10,0,0,<=24,135.15,270.87,408.03,27/02/2014,13,1751.15,BT,2013,1,CNE
201402,C02099,,>0,0,,588.9,6.61,0,21/02/2014,9,10217.3,BT,2011,1,COEF
201402,C02100,,0,0,"<24, 48]",146.51,0,,14/02/2014,9,5125.62,BT,2013,1,CNE
201402,C02101,<=10,0,0,"<24, 48]",305.1,0,,11/02/2014,15,4695.9,BT,2012,1,CNE
201402,C02103,,0,0,"<24, 48]",237.48,476.23,717.68,18/02/2014,12,2751.51,BT,2012,1,CNE
201402,C02105,>10,0,0,"<24, 48]",377.84,377.85,378.82,04/02/2014,11,8173.55,BT,2012,1,CNE
201402,C02106,>10,0,0,,153.91,32.16,,10/02/2014,10,9167.57,BT,2012,1,COEF
201402,C02107,<=10,0,0,>48,585.91,593.31,593.77,13/02/2014,11,17290.7,BT,2013,1,CNE
201402,C02108,<=10,>0,0,"<24, 48]",924.18,1850.64,0,28/02/2014,8,23615.3,BT,2012,1,CNE
201402,C02110,,0,0,,227,0.16,0.1,04/02/2014,19,1770.16,BT,2011,1,CNE
201402,C02112,>10,0,0,>48,773.05,1170.31,1570.05,20/02/2014,8,5101.39,BT,2011,0,CNE
201402,C02114,<=10,>0,0,>48,535.9,0,0,11/02/2014,17,9622.22,BT,2013,0,CNE
201402,C02115,<=10,0,0,"<24, 48]",113.4,217.61,0,21/02/2014,8,7315.63,BT,2011,1,CNE
201402,C02116,>10,0,0,>48,383.61,384.59,204.87,20/02/2014,16,6789.68,BT,2011,1,CNE
201402,C02117,,0,0,"<24, 48]",470.05,952.64,486.28,28/02/2014,10,10845.7,BT,2012,1,CNE
201402,C02118,<=10,0,0,"<24, 48]",455.14,0,455.06,03/02/2014,19,8597.76,BT,2012,1,CNE
201402,C02119,<=10,>0,0,"<24, 48]",347.12,372.93,372.93,28/02/2014,17,5238.52,BT,2013,0,CNE
201402,C02120,>10,0,0,"<24, 48]",230.03,0,0,04/02/2014,7,4752.65,BT,2011,1,CNE
201402,C02124,<=10,0,0,"<24, 48]",354.07,0,0,10/02/2014,15,6218.9,BT,2012,1,CNE
201402,C02128,>10,0,0,"<24, 48]",287.32,287.32,287.8,25/02/2014,8,1403.96,BT,2011,1,CNE
201402,C02131,>10,>0,1,>48,108.33,338.53,338.53,06/02/2014,20,2215.52,BT,2012,1,CNE
201402,C02132,>10,0,0,>48,1332.47,2002.98,0,11/02/2014,9,16348.3,BT,2012,0,CNE
201402,C02133,>10,0,0,"<24, 48]",738.32,740.5,741.47,11/02/2014,14,13615.5,BT,2012,1,COEF
201402,C02134,<=10,0,0,"<24, 48]",257.76,250.76,,14/02/2014,8,4585.32,BT,2013,1,CNE
201402,C02135,<=10,0,0,>48,160.14,0,0,11/02/2014,10,15264.5,BT,2012,1,CNE
201402,C02139,<=10,0,0,>48,104.72,0,0,26/02/2014,9,2840.73,BT,2012,1,CNE
201402,C02140,>10,>0,1,"<24, 48]",219.37,0,0,18/02/2014,8,1942.83,BT,2011,1,COEF
201402,C02142,<=10,0,0,"<24, 48]",327.67,326.42,655.29,24/02/2014,15,7521.2,BT,2013,1,CNE
201402,C02143,>10,0,0,<=24,293.15,5.33,474.2,06/02/2014,11,1026.03,BT,2012,1,COEF
201402,C02144,>10,0,0,<=24,311.75,0,163.04,05/02/2014,12,935.24,BT,2012,0,CNE
201402,C02145,,>0,0,>48,1799.99,0,0,21/02/2014,18,18034.1,BT,2013,0,CNE
201402,C02146,,>0,0,"<24, 48]",2078.19,0,0,17/02/2014,8,21519.8,BT,2012,0,CNE
201402,C02147,,>0,1,<=24,766,0,0,17/02/2014,11,1913.32,BT,2012,0,COEF
201402,C02148,<=10,>0,0,>48,447.08,923.67,0,17/02/2014,12,16422.2,BT,2013,1,CNE
201402,C02149,>10,0,0,"<24, 48]",854.73,1283.73,0,28/02/2014,11,6880.05,BT,2011,0,CNE
201402,C02151,<=10,0,0,"<24, 48]",431.35,434.58,435.1,10/02/2014,11,12677.3,BT,2013,1,CNE
201402,C02152,<=10,0,0,"<24, 48]",170.68,125.36,132.07,11/02/2014,17,616.89,BT,2012,0,CNE
201402,C02153,,0,0,"<24, 48]",1376.08,0,0,12/02/2014,13,10129,BT,2013,0,CNE
201402,C02154,>10,0,0,"<24, 48]",606.19,0,0,13/02/2014,8,8673.88,BT,2011,1,CNE
201402,C02155,<=10,0,0,"<24, 48]",1617.97,0,0,13/02/2014,8,7384.77,BT,2012,0,CNE
201402,C02156,>10,0,0,"<24, 48]",302.59,303.33,304.93,04/02/2014,15,4091.79,BT,2012,1,COEF
201402,C02157,>10,0,0,>48,245.53,240.21,233.41,11/02/2014,10,1612.59,BT,2010,1,CNE
201402,C02158,>10,0,0,,661.46,660.06,660.02,04/02/2014,14,20514,BT,2011,1,CNE
201402,C02160,>10,0,0,<=24,294.66,0,0,05/02/2014,16,593.87,BT,2012,1,CNE
201402,C02161,<=10,0,0,<=24,269.09,0,0,05/02/2014,16,2700.39,BT,2012,1,COEF
201402,C02163,,0,0,<=24,100.01,106.33,102.76,28/02/2014,8,1505.96,BT,2013,1,COEF
201402,C02164,<=10,0,0,"<24, 48]",319.01,638.04,0,20/02/2014,9,7675.46,BT,2013,1,CNE
201402,C02166,,0,0,>48,854.52,0,0,20/02/2014,10,24298.4,BT,2013,1,CNE
201402,C02167,<=10,0,0,<=24,347.42,0,0,03/02/2014,7,5000.64,BT,2013,1,COEF
201402,C02168,>10,>0,0,"<24, 48]",205.57,205.52,0,20/02/2014,13,2200.79,BT,2012,1,COEF
201402,C02170,<=10,0,0,>48,342.2,0,0,04/02/2014,14,17903.3,BT,2013,1,CNE
201402,C02171,<=10,0,0,"<24, 48]",426.37,0,339.84,06/02/2014,15,11158.8,BT,2013,1,CNE
201402,C02172,<=10,0,0,"<24, 48]",326.38,324.84,326.51,14/02/2014,13,10189,BT,2013,1,CNE
201402,C02173,<=10,0,0,"<24, 48]",237.83,214.9,0,25/02/2014,11,4016.89,BT,2012,1,CNE
201402,C02174,,0,0,<=24,147.72,0,151.83,03/02/2014,14,2147.93,BT,2013,1,CNE
201402,C02175,,0,0,<=24,411.41,0,0,06/02/2014,15,5058.29,BT,2013,1,COEF
201402,C02176,,0,0,"<24, 48]",256.08,33.7,67.54,06/02/2014,7,10759.1,BT,2013,1,CNE
201402,C02177,,0,0,"<24, 48]",225.21,160.9,,14/02/2014,14,8803.54,BT,2011,1,CNE
201402,C02181,,>0,0,>48,402.07,805.59,0,13/02/2014,11,11658.9,BT,2013,1,CNE
201402,C02182,,0,0,<=24,177.79,496.75,819.05,14/02/2014,14,3740.92,BT,2013,1,CNE
201402,C02184,<=10,0,0,<=24,36.98,37.99,9.02,06/02/2014,9,2754.32,BT,2013,1,CNE
201402,C02185,,>0,0,"<24, 48]",2374.57,0,,13/02/2014,13,22595.8,BT,2012,0,CNE
201402,C02186,<=10,0,0,<=24,908.12,0,0,11/02/2014,9,18175.3,BT,2013,1,COEF
201402,C02187,<=10,0,0,,338.04,0,10.13,04/02/2014,16,6436.44,BT,2012,1,COEF
201402,C02189,,>0,1,<=24,47.04,0,198.71,11/02/2014,7,2264.19,BT,2013,1,COEF
201402,C02190,,0,0,"<24, 48]",175.86,0,0,04/02/2014,8,3091.09,BT,2013,1,COEF
201402,C02192,>10,0,0,>48,358.22,358.5,359.36,28/02/2014,9,7709.7,BT,2012,1,CNE
201402,C02193,<=10,0,0,>48,481.46,0,482.41,05/02/2014,10,19321.3,BT,2013,1,COEF
201402,C02194,<=10,>0,0,>48,620.25,0,768.1,28/02/2014,13,24082.3,BT,2013,1,COEF
201402,C02196,<=10,>0,1,>48,252.45,254.47,0,20/02/2014,8,4670.56,BT,2012,1,COEF
201402,C02197,>10,0,0,<=24,353.82,353.45,0,03/02/2014,15,1683.22,BT,2012,1,CNE
201402,C02198,<=10,>0,0,"<24, 48]",222.08,0,0,05/02/2014,13,2720.87,BT,2013,0,COEF
201402,C02199,,>0,0,"<24, 48]",927.12,938.15,,17/02/2014,15,12616.2,BT,2012,1,COEF
201402,C02200,,0,0,,61.66,0,68.56,19/02/2014,9,8835.51,BT,2013,1,COEF
201402,C02202,,0,0,,337.99,686.69,340.54,05/02/2014,9,7010.22,BT,2013,1,CNE
201402,C02203,<=10,>0,0,,436.14,884.63,452.66,12/02/2014,10,6455.4,BT,2012,0,CNE
201402,C02204,,>0,0,"<24, 48]",1581.22,0,0,28/02/2014,17,9016.69,BT,2011,0,CNE
201402,C02206,>10,0,0,"<24, 48]",921.25,0,0,11/02/2014,7,1950.14,BT,2011,0,CNE
201402,C02208,<=10,0,0,>48,560,0,0,05/02/2014,9,12586.1,BT,2013,1,CNE
201402,C02209,>10,0,0,"<24, 48]",254.89,124.91,46.22,25/02/2014,18,2033.14,BT,2011,1,CNE
201402,C02210,<=10,0,0,"<24, 48]",304.96,0,919.11,26/02/2014,10,5509.39,BT,2013,1,CNE
201402,C02212,<=10,0,0,"<24, 48]",1128.65,0,1125.03,20/02/2014,7,18903.8,BT,2012,1,COEF
201402,C02213,,0,0,"<24, 48]",281.98,365.54,0,12/02/2014,10,3003.95,BT,2011,1,CNE
201402,C02214,<=10,>0,0,"<24, 48]",174.37,641.37,63.21,17/02/2014,14,9482.97,BT,2012,1,CNE
201402,C02217,<=10,0,0,"<24, 48]",238.64,253.02,251.33,26/02/2014,10,4487.91,BT,2013,1,CNE
201402,C02218,>10,0,0,,231.06,0.83,230.93,05/02/2014,14,1124.19,BT,2011,0,CNE
201402,C02219,,>0,0,"<24, 48]",1157.1,0,0,18/02/2014,18,3577.77,BT,2012,0,CNE
201402,C02220,<=10,0,0,>48,1153.98,1159.06,,06/02/2014,10,32076.2,BT,2013,1,CNE
201402,C02221,<=10,0,0,<=24,316.73,4.07,0,11/02/2014,12,3816.3,BT,2013,1,CNE
201402,C02222,>10,>0,0,>48,1660.88,0,0,26/02/2014,9,12792.9,BT,2012,0,CNE
201402,C02223,,0,0,"<24, 48]",239.91,482.71,727.31,25/02/2014,9,4844.32,BT,2013,1,CNE
201402,C02225,<=10,0,0,<=24,168.58,0.87,168.77,12/02/2014,12,635.31,BT,2013,1,CNE
201402,C02226,<=10,0,0,"<24, 48]",460.6,851.23,851.23,12/02/2014,10,15795.1,BT,2012,1,CNE
201402,C02229,<=10,0,0,<=24,269.37,546.49,825.88,25/02/2014,10,3775.02,BT,2013,1,CNE
201402,C02230,<=10,0,0,"<24, 48]",354.52,0,,13/02/2014,14,7515.01,BT,2012,1,CNE
201402,C02231,,>0,0,"<24, 48]",1153.1,0,394.38,05/02/2014,13,11739.1,BT,2012,0,CNE
201402,C02232,,0,0,"<24, 48]",233.24,0,33.22,12/02/2014,11,3151.26,BT,2012,1,COEF
201402,C02233,<=10,0,0,"<24, 48]",276.67,0.76,0,10/02/2014,14,8179.08,BT,2013,1,CNE
201402,C02235,,>0,0,"<24, 48]",1136.49,0,0,04/02/2014,16,9974.62,BT,2013,0,CNE
201402,C02238,<=10,0,0,"<24, 48]",508.92,849.98,1195.08,25/02/2014,14,6633.57,BT,2013,0,COEF
201402,C02239,,0,0,"<24, 48]",93.28,143.65,0,21/02/2014,7,2667.78,BT,2012,1,COEF
201402,C02240,,0,0,<=24,299.8,0,0,21/02/2014,15,1959.13,BT,2013,1,CNE
201402,C02241,,0,0,"<24, 48]",434.08,431.9,431.9,27/02/2014,9,6788.77,BT,2011,1,COEF
201402,C02243,<=10,>0,1,"<24, 48]",1781.64,0,0,19/02/2014,10,17234.4,BT,2012,0,CNE
201402,C02244,>10,0,0,"<24, 48]",484.23,0,0,10/02/2014,11,21043.5,BT,2012,1,CNE
201402,C02245,>10,0,0,"<24, 48]",431.66,427.52,430.3,17/02/2014,16,7528.24,BT,2012,1,COEF
201402,C02246,<=10,0,0,"<24, 48]",293.19,277.75,298.98,03/02/2014,20,5045.74,BT,2013,1,CNE
201402,C02247,<=10,0,0,"<24, 48]",226.78,453.46,127.6,24/02/2014,10,5117.41,BT,2013,1,CNE
201402,C02248,<=10,>0,0,<=24,1152.11,153.95,1029.08,25/02/2014,15,20908.8,BT,2013,1,CNE
201402,C02250,,0,0,>48,2110.75,0,0,20/02/2014,17,25496,BT,2013,0,CNE
201402,C02251,,>0,0,>48,386.95,386.86,386.96,17/02/2014,16,9366.6,BT,2013,1,CNE
201402,C02252,,0,0,"<24, 48]",40.55,0,0,13/02/2014,7,2911.5,BT,2011,1,COEF
201402,C02253,<=10,0,0,<=24,323.45,329.04,,10/02/2014,18,4819.16,BT,2013,1,CNE
201402,C02254,<=10,0,0,>48,1419.84,0,0,11/02/2014,12,22491,BT,2013,0,CNE
201402,C02255,<=10,>0,0,"<24, 48]",303.13,302.9,301.49,07/02/2014,13,10598.2,BT,2013,1,CNE
201402,C02256,,0,0,,335.27,597.85,199.28,14/02/2014,7,13789.6,BT,2012,1,CNE
201402,C02257,<=10,0,0,"<24, 48]",216.33,435.53,,25/02/2014,17,3200.44,BT,2012,1,CNE
201402,C02258,>10,>0,0,<=24,294.67,498.14,0,28/02/2014,18,735.83,BT,2012,0,CNE
201402,C02259,<=10,0,0,>48,135.78,0,,19/02/2014,11,14740.6,BT,2013,1,CNE
201402,C02261,,0,0,"<24, 48]",251.91,254.53,255.13,10/02/2014,11,4220.36,BT,2012,1,CNE
201402,C02262,,0,0,"<24, 48]",305.1,593.32,314.09,07/02/2014,7,7548.53,BT,2013,1,CNE
201402,C02263,<=10,>0,0,<=24,623.62,627.27,0,13/02/2014,17,622.96,BT,2013,0,CNE
201402,C02264,<=10,0,0,"<24, 48]",44.38,323.86,90.39,20/02/2014,9,6622.64,BT,2013,1,CNE
201402,C02265,,0,0,"<24, 48]",457.1,0,0,17/02/2014,9,11320.4,BT,2013,1,CNE
201402,C02266,,0,0,<=24,1169.12,0,0,07/02/2014,8,6637.15,BT,2013,0,CNE
201402,C02267,>10,0,0,"<24, 48]",482,0,482.56,06/02/2014,9,9774.2,BT,2012,1,CNE
201402,C02268,<=10,0,0,"<24, 48]",778.61,0,0,18/02/2014,9,15526.9,BT,2013,1,CNE
201402,C02269,<=10,0,0,>48,962.25,692.48,0,03/02/2014,10,26855.7,BT,2013,1,COEF
201402,C02271,<=10,0,0,"<24, 48]",405.28,0,0,17/02/2014,12,3317.9,BT,2013,0,CNE
201402,C02272,<=10,>0,0,,293.72,266.16,16.16,07/02/2014,8,4034.15,BT,2012,0,CNE
201402,C02273,<=10,0,0,"<24, 48]",111.13,111.07,111.35,24/02/2014,10,1930.3,BT,2013,1,CNE
201402,C02274,>10,0,0,"<24, 48]",180.99,181.16,181.13,04/02/2014,12,1371.47,BT,2011,1,CNE
201402,C02276,<=10,>0,1,<=24,309.23,0,311.3,13/02/2014,18,2580.83,BT,2013,1,COEF
201402,C02278,<=10,0,0,"<24, 48]",150.31,0.04,150.61,24/02/2014,16,2718.45,BT,2013,1,CNE
201402,C02279,,0,0,"<24, 48]",82.66,0,0,03/02/2014,11,4792.9,BT,2013,1,CNE
201402,C02280,<=10,>0,0,"<24, 48]",387.5,383.59,0,20/02/2014,7,3136.07,BT,2013,0,CNE
201402,C02282,<=10,0,0,"<24, 48]",90.16,0,395.04,06/02/2014,15,10288.4,BT,2013,1,CNE
201402,C02283,>10,0,0,<=24,134.48,0,0,25/02/2014,9,883.54,BT,2012,1,COEF
201402,C02285,>10,0,0,"<24, 48]",252.3,499.77,353,07/02/2014,11,7909.25,BT,2011,1,COEF
201402,C02286,<=10,0,0,"<24, 48]",561.62,0,208.97,19/02/2014,12,13814.1,BT,2013,1,CNE
201402,C02287,<=10,>0,0,,207.26,0,0,11/02/2014,10,2299.7,BT,2013,1,CNE
201402,C02288,<=10,0,0,,776.33,1585.57,1585.57,10/02/2014,14,24919.2,BT,2013,1,CNE
201402,C02289,>10,>0,0,"<24, 48]",769.81,0,0,20/02/2014,15,5672.11,BT,2012,0,COEF
201402,C02293,>10,0,0,>48,346.32,0,346.28,04/02/2014,7,5931.44,BT,2011,1,CNE
201402,C02294,<=10,0,0,<=24,408.06,0,0,07/02/2014,10,2172.12,BT,2012,1,COEF
201402,C02295,<=10,0,0,"<24, 48]",206.7,206.71,0,10/02/2014,18,4139.06,BT,2013,1,COEF
201402,C02297,<=10,0,0,"<24, 48]",1276.35,0,0,21/02/2014,17,13524.4,BT,2012,0,CNE
201402,C02298,<=10,0,0,"<24, 48]",980.98,203.28,0,05/02/2014,13,24859.3,BT,2013,1,COEF
201402,C02299,<=10,>0,1,"<24, 48]",1162.99,0,0,06/02/2014,15,7884.72,BT,2013,0,COEF
201402,C02300,<=10,0,0,"<24, 48]",83.6,0,0,03/02/2014,19,4512.84,BT,2013,1,CNE
201402,C02301,>10,0,0,<=24,706.05,707.05,0,03/02/2014,9,3402.82,BT,2012,1,COEF
201402,C02302,,0,0,,233.31,0,0,10/02/2014,7,661.4,BT,2013,1,CNE
201402,C02304,<=10,0,0,"<24, 48]",121.63,0,0,12/02/2014,9,1511.18,BT,2012,1,CNE
201402,C02305,>10,0,0,"<24, 48]",294.64,296.22,,25/02/2014,10,2533.5,BT,2011,1,COEF
201402,C02306,<=10,0,0,"<24, 48]",140.94,0,143.21,06/02/2014,7,3565.15,BT,2013,1,CNE
201402,C02307,<=10,0,0,"<24, 48]",498.8,512.57,462.82,07/02/2014,15,14162.7,BT,2012,1,CNE
201402,C02308,>10,0,0,"<24, 48]",41.94,175.21,351.24,03/02/2014,10,2780.49,BT,2012,1,COEF
201402,C02310,<=10,0,0,"<24, 48]",236.81,482.84,731.49,06/02/2014,7,4005.4,BT,2012,1,CNE
201402,C02311,<=10,0,0,"<24, 48]",52.16,81.89,0,10/02/2014,9,3951.33,BT,2012,0,CNE
201402,C02312,<=10,0,0,<=24,570.58,0,0,03/02/2014,10,8181.44,BT,2013,1,CNE
201402,C02313,<=10,0,0,"<24, 48]",48.4,67.54,0,03/02/2014,15,18612.8,BT,2013,1,COEF
201402,C02315,<=10,>0,0,"<24, 48]",1253.27,0,0,26/02/2014,15,15353,BT,2013,0,COEF
201402,C02318,<=10,0,0,<=24,247.49,372.68,499.68,18/02/2014,12,1980.91,BT,2013,0,CNE
201402,C02319,,>0,0,"<24, 48]",556.46,556.73,558.08,28/02/2014,9,12694.9,BT,2013,1,COEF
201402,C02320,<=10,0,0,"<24, 48]",529.16,936.71,936.71,11/02/2014,10,4486.3,BT,2012,1,CNE
201402,C02322,<=10,0,0,"<24, 48]",277.08,0,,05/02/2014,9,6156.21,BT,2013,1,CNE
201402,C02323,,0,0,"<24, 48]",283,0.1,283.09,06/02/2014,15,5294.54,BT,2013,1,CNE
201402,C02324,<=10,0,0,,506.84,0,0,04/02/2014,12,15236.4,BT,2013,1,CNE
201402,C02325,,>0,0,>48,919.26,0,0,11/02/2014,16,9606.32,BT,2012,0,CNE
201402,C02326,<=10,>0,0,"<24, 48]",3262.77,0,0,03/02/2014,18,31197.1,BT,2013,0,CNE
201402,C02327,<=10,0,0,>48,368.3,0,1127.48,11/02/2014,11,3955.51,BT,2013,1,CNE
201402,C02328,,0,0,"<24, 48]",214.97,217.22,217.35,05/02/2014,7,4194.62,BT,2013,1,CNE
201402,C02329,<=10,0,0,>48,2274.26,0,0,13/02/2014,7,20301.3,BT,2013,0,CNE
201402,C02330,<=10,0,0,<=24,182.1,0,184.16,14/02/2014,10,2561.51,BT,2013,1,CNE
201402,C02331,,0,0,"<24, 48]",27.75,0,547.88,26/02/2014,10,7346.97,BT,2012,1,CNE
201402,C02332,<=10,0,0,,626.41,0,0,06/02/2014,18,4618.22,BT,2013,0,CNE
201402,C02334,<=10,0,0,"<24, 48]",216.31,434.47,,27/02/2014,15,4780.32,BT,2013,1,CNE
201402,C02335,<=10,0,0,<=24,180.58,180.43,0,07/02/2014,15,1105.83,BT,2013,1,CNE
201402,C02336,,>0,1,>48,1254.04,1709.8,0,10/02/2014,19,12065.9,BT,2013,0,CNE
201402,C02337,>10,0,0,>48,472.18,466.65,470.07,10/02/2014,9,11134.4,BT,2012,1,CNE
201402,C02338,>10,0,0,"<24, 48]",178.73,11.91,356.21,10/02/2014,10,7203.89,BT,2012,1,CNE
201402,C02339,<=10,0,0,"<24, 48]",719.23,0,0,28/02/2014,12,4299.86,BT,2012,0,CNE
201402,C02343,,0,0,"<24, 48]",264.12,0.87,262.25,05/02/2014,16,4897.11,BT,2012,1,CNE
201402,C02345,>10,0,0,"<24, 48]",132.57,300.7,282.23,13/02/2014,12,764.06,BT,2011,1,CNE
201402,C02346,<=10,0,0,,95.85,0,154.91,03/02/2014,15,6187.65,BT,2011,1,CNE
201402,C02349,<=10,0,0,>48,462.87,936.14,1412.38,27/02/2014,12,11204.3,BT,2013,1,CNE
201402,C02351,<=10,0,0,>48,566.81,1146.83,0,13/02/2014,11,18131.2,BT,2013,1,CNE
201402,C02352,<=10,0,0,"<24, 48]",24.89,0,0,11/02/2014,10,6525.09,BT,2013,1,CNE
201402,C02353,,0,0,<=24,1943.65,0,0,19/02/2014,19,6701.29,BT,2013,0,CNE
201402,C02355,>10,0,0,"<24, 48]",170.28,0,170.15,21/02/2014,10,1893.98,BT,2012,1,CNE
201402,C02359,,0,0,,246.92,245.77,245.48,07/02/2014,10,5019.1,BT,2013,1,CNE
201402,C02360,,>0,0,<=24,585.12,0,0,19/02/2014,16,3089.76,BT,2013,0,CNE
201402,C02362,,0,0,"<24, 48]",365.68,0,0,06/02/2014,19,9051.27,BT,2012,1,CNE
201402,C02363,,0,0,"<24, 48]",253.31,253.12,0,04/02/2014,19,2376.08,BT,2011,1,CNE
